1.970450;0.903123;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.313584;1.060393;5.397682e-003;0.001000
2.242299;1.027720;5.397682e-003;0.001000
2.246431;1.029614;5.397682e-003;0.001000
4.376911;2.006084;5.397682e-003;0.000000
2.248503;1.030564;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
1.670107;0.765466;5.397682e-003;0.001000
2.250579;1.031515;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.085045;0.955646;5.397682e-003;0.001000
1.903896;0.872619;5.397682e-003;0.001000
2.195353;1.006203;5.397682e-003;0.002000
1.457662;0.668095;5.397682e-003;0.001000
1.973640;0.904585;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
1.962124;0.899307;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.109857;0.967018;5.397682e-003;0.001000
2.006122;0.919472;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.315782;1.061400;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.313584;1.060393;5.397682e-003;0.001000
2.041398;0.935641;5.397682e-003;0.001000
1.939105;0.888756;5.397682e-003;0.001000
1.032369;0.473169;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.304290;1.056133;5.397682e-003;0.001000
2.313584;1.060393;5.397682e-003;0.002000
1.632913;0.748418;5.397682e-003;0.001000
2.248503;1.030564;5.397682e-003;0.001000
2.231013;1.022548;5.397682e-003;0.001000
1.832004;0.839668;5.397682e-003;0.002000
1.166618;0.534700;5.397682e-003;0.002000
2.334073;1.069783;5.397682e-003;0.001000
2.329612;1.067739;5.397682e-003;0.000000
2.263639;1.037501;5.397682e-003;0.001000
2.334073;1.069783;5.397682e-003;0.002000
1.951913;0.894627;5.397682e-003;0.001000
2.315782;1.061400;5.397682e-003;0.001000
1.135774;0.520563;5.397682e-003;0.004000
1.668964;0.764942;5.397682e-003;0.001000
2.313584;1.060393;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.248503;1.030564;5.397682e-003;0.001000
0.974104;0.446464;5.397682e-003;0.002000
1.561530;0.715701;5.397682e-003;0.001000
2.320190;1.063420;5.397682e-003;0.001000
1.772080;0.812203;5.397682e-003;0.001000
2.016492;0.924226;5.397682e-003;0.002000
1.159543;0.531457;5.397682e-003;0.002000
2.310843;1.059136;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
1.665543;0.763374;5.397682e-003;0.001000
2.325169;1.065702;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.002000
1.740142;0.797565;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.002000
1.161892;0.532534;5.397682e-003;0.003000
0.665831;0.305172;5.397682e-003;0.004000
2.244363;1.028666;5.397682e-003;0.002000
2.329612;1.067739;5.397682e-003;0.002000
2.315782;1.061400;5.397682e-003;0.001000
1.689494;0.774351;5.397682e-003;0.002000
2.311391;1.059387;5.397682e-003;0.002000
4.604229;2.110272;5.397682e-003;0.001000
2.325169;1.065702;5.397682e-003;0.001000
1.166618;0.534700;5.397682e-003;0.002000
2.329612;1.067739;5.397682e-003;0.000000
2.185023;1.001469;5.397682e-003;0.002000
1.173638;0.537917;5.397682e-003;0.003000
2.134798;0.978449;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.000000
2.308655;1.058133;5.397682e-003;0.001000
2.313035;1.060141;5.397682e-003;0.001000
2.311391;1.059387;5.397682e-003;0.002000
2.222876;1.018818;5.397682e-003;0.001000
2.148911;0.984917;5.397682e-003;0.001000
2.322400;1.064433;5.397682e-003;0.001000
1.075878;0.493111;5.397682e-003;0.002000
2.320190;1.063420;5.397682e-003;0.001000
1.921528;0.880701;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
1.926083;0.882788;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.248503;1.030564;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.849726;0.847791;5.397682e-003;0.002000
1.792602;0.821609;5.397682e-003;0.002000
2.332398;1.069016;5.397682e-003;0.001000
1.910236;0.875525;5.397682e-003;0.001000
2.035857;0.933101;5.397682e-003;0.002000
2.313584;1.060393;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.000000
2.412010;1.105505;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.001000
2.231013;1.022548;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
2.255263;1.033662;5.397682e-003;0.001000
2.334632;1.070040;5.397682e-003;0.001000
2.246431;1.029614;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
2.279513;1.044777;5.397682e-003;0.002000
1.616671;0.740974;5.397682e-003;0.002000
2.265743;1.038465;5.397682e-003;0.002000
2.131066;0.976738;5.397682e-003;0.002000
1.273242;0.583569;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
2.329612;1.067739;5.397682e-003;0.001000
2.409031;1.104139;5.397682e-003;0.000000
1.766943;0.809849;5.397682e-003;0.002000
2.233568;1.023719;5.397682e-003;0.002000
2.193378;1.005298;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.002000
1.941034;0.889641;5.397682e-003;0.001000
2.336870;1.071065;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.002000
2.332398;1.069016;5.397682e-003;0.001000
4.612941;2.114265;5.397682e-003;0.001000
2.332398;1.069016;5.397682e-003;0.001000
2.322400;1.064433;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
0.961143;0.440524;5.397682e-003;0.004000
1.#INF00;1.#INF00;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.508859;0.691560;5.397682e-003;0.002000
2.244363;1.028666;5.397682e-003;0.002000
2.334073;1.069783;5.397682e-003;0.000000
1.795242;0.822819;5.397682e-003;0.001000
2.237668;1.025598;5.397682e-003;0.001000
1.426530;0.653826;5.397682e-003;0.001000
2.406653;1.103049;5.397682e-003;0.001000
2.322400;1.064433;5.397682e-003;0.001000
1.145244;0.524904;5.397682e-003;0.003000
1.163555;0.533296;5.397682e-003;0.003000
1.165920;0.534380;5.397682e-003;0.002000
0.660151;0.302569;5.397682e-003;0.004000
2.244363;1.028666;5.397682e-003;0.001000
2.332398;1.069016;5.397682e-003;0.001000
2.332398;1.069016;5.397682e-003;0.002000
2.334073;1.069783;5.397682e-003;0.001000
2.233568;1.023719;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.246431;1.029614;5.397682e-003;0.001000
2.246431;1.029614;5.397682e-003;0.001000
2.313584;1.060393;5.397682e-003;0.001000
0.990227;0.453854;5.397682e-003;0.002000
2.244363;1.028666;5.397682e-003;0.002000
4.273338;1.958613;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.197857;0.549018;5.397682e-003;0.001000
1.165920;0.534380;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.002000
1.668108;0.764549;5.397682e-003;0.001000
2.308655;1.058133;5.397682e-003;0.002000
0.679423;0.311402;5.397682e-003;0.004000
2.334632;1.070040;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.000000
2.222876;1.018818;5.397682e-003;0.001000
2.325169;1.065702;5.397682e-003;0.000000
1.867437;0.855909;5.397682e-003;0.001000
1.672686;0.766648;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.003000
2.332398;1.069016;5.397682e-003;0.001000
1.973640;0.904585;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.332398;1.069016;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.000000
1.816308;0.832474;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
2.246431;1.029614;5.397682e-003;0.002000
1.629366;0.746793;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.251098;1.031753;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
1.885490;0.864183;5.397682e-003;0.002000
2.334632;1.070040;5.397682e-003;0.000000
1.896491;0.869225;5.397682e-003;0.001000
1.524665;0.698805;5.397682e-003;0.001000
2.248503;1.030564;5.397682e-003;0.001000
2.262064;1.036779;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.000000
2.208278;1.012128;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.212286;1.013964;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
2.412010;1.105505;5.397682e-003;0.000000
2.315782;1.061400;5.397682e-003;0.001000
1.584878;0.726403;5.397682e-003;0.001000
2.334632;1.070040;5.397682e-003;0.001000
2.327388;1.066720;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.315782;1.061400;5.397682e-003;0.002000
2.081485;0.954014;5.397682e-003;0.001000
2.311391;1.059387;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.000000
2.218325;1.016732;5.397682e-003;0.001000
2.322953;1.064687;5.397682e-003;0.001000
2.317984;1.062409;5.397682e-003;0.001000
2.243846;1.028430;5.397682e-003;0.001000
2.327388;1.066720;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.000000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.315782;1.061400;5.397682e-003;0.001000
1.772080;0.812203;5.397682e-003;0.001000
2.241783;1.027484;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
2.327388;1.066720;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.000000
1.926463;0.882962;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.000000
2.315782;1.061400;5.397682e-003;0.001000
2.004472;0.918716;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.334632;1.070040;5.397682e-003;0.001000
2.241783;1.027484;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
1.833726;0.840458;5.397682e-003;0.001000
2.317984;1.062409;5.397682e-003;0.001000
1.802543;0.826165;5.397682e-003;0.002000
2.212286;1.013964;5.397682e-003;0.001000
1.445776;0.662647;5.397682e-003;0.001000
2.245914;1.029377;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.000000
2.311391;1.059387;5.397682e-003;0.002000
2.331840;1.068760;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
4.612941;2.114265;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.001000
1.867437;0.855909;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.001000
2.320190;1.063420;5.397682e-003;0.002000
2.327388;1.066720;5.397682e-003;0.000000
2.332398;1.069016;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.002000
2.233568;1.023719;5.397682e-003;0.001000
1.916619;0.878450;5.397682e-003;0.001000
1.576169;0.722411;5.397682e-003;0.001000
2.331840;1.068760;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.000000
2.331840;1.068760;5.397682e-003;0.001000
1.#INF00;1.#INF00;5.397682e-003;0.002000
1.#INF00;1.#INF00;5.397682e-003;0.001000
1.633734;0.748795;5.397682e-003;0.001000
2.096701;0.960988;5.397682e-003;0.001000
1.761199;0.807216;5.397682e-003;0.002000
1.822077;0.835119;5.397682e-003;0.001000
